id,name,full_name,legal_person,manager
515170.SH,食品饮料ETF,华夏中证细分食品饮料产业主题交易型开放式指数证券投资基金,华夏基金,徐猛
515180.SH,红利ETF易方达,易方达中证红利交易型开放式指数证券投资基金,易方达基金,林伟斌、宋钊贤
515190.SH,中银证券500ETF,中银证券中证500交易型开放式指数证券投资基金,中银证券,张艺敏、计伟
515200.SH,创新100ETF,申万菱信中证研发创新100交易型开放式指数证券投资基金,申万菱信基金,龚丽丽、王赟杰
515210.SH,钢铁ETF,国泰中证钢铁交易型开放式指数证券投资基金,国泰基金,徐成城
515220.SH,煤炭ETF,国泰中证煤炭交易型开放式指数证券投资基金,国泰基金,徐成城
515230.SH,软件ETF,国泰中证全指软件交易型开放式指数证券投资基金,国泰基金,梁杏
515250.SH,智能汽车ETF,富国中证智能汽车主题交易型开放式指数证券投资基金,富国基金,张圣贤
515260.SH,电子ETF,华宝中证电子50交易型开放式指数证券投资基金,华宝基金,蒋俊阳
515280.SH,银行龙头ETF,富国中证银行交易型开放式指数证券投资基金,富国基金,张圣贤
515290.SH,银行ETF天弘,天弘中证银行交易型开放式指数证券投资基金,天弘基金,陈瑶
515300.SH,红利低波ETF基金,嘉实沪深300红利低波动交易型开放式指数证券投资基金,嘉实基金,王紫菡
515310.SH,沪深300添富ETF,汇添富沪深300交易型开放式指数证券投资基金,汇添富基金,董瑾
515320.SH,电子50ETF,华安中证电子50交易型开放式指数证券投资基金,华安基金,许之彦
515330.SH,300ETF天弘,天弘沪深300交易型开放式指数证券投资基金,天弘基金,陈瑶
515350.SH,民生加银300ETF,民生加银沪深300交易型开放式指数证券投资基金,民生加银基金,何江、武杰
515360.SH,方正沪深300ETF,方正富邦沪深300交易型开放式指数证券投资基金,方正富邦基金,张超梁、徐维君
515380.SH,泰康沪深300ETF,泰康沪深300交易型开放式指数证券投资基金,泰康资产,魏军
515390.SH,华安沪深300ETF,华安沪深300交易型开放式指数证券投资基金,华安基金,许之彦
515400.SH,大数据ETF,富国中证大数据产业交易型开放式指数证券投资基金,富国基金,蔡卡尔
515450.SH,红利低波50ETF,南方标普中国A股大盘红利低波50交易型开放式指数证券投资基金,南方基金,崔蕾
515500.SH,中证长三角领先,海富通中证长三角领先交易型开放式指数证券投资基金,海富通基金,江勇
515510.SH,成长估值ETF,嘉实中证500成长估值交易型开放式指数证券投资基金,嘉实基金,王紫菡
515520.SH,MSCI价值100ETF,大成MSCI中国A股质优价值100交易型开放式指数证券投资基金,大成基金,刘淼
515530.SH,泰康中证500ETF,泰康中证500交易型开放式指数证券投资基金,泰康资产,魏军
515550.SH,中融中证500ETF,中融中证500交易型开放式指数证券投资基金,中融基金,赵菲、陈薪羽
515560.SH,证券ETF建信,建信中证全指证券公司交易型开放式指数证券投资基金,建信基金,龚佳佳
515570.SH,山证红利ETF,山西证券中证红利潜力交易型开放式指数证券投资基金,山西证券,刘俊清、章海默
515580.SH,科技100ETF,华泰柏瑞中证科技100交易型开放式指数证券投资基金,华泰柏瑞基金,谭弘翔
515590.SH,500等权ETF,前海开源中证500等权重交易型开放式指数证券投资基金,前海开源基金,梁溥森
515600.SH,央企创新ETF,广发中证央企创新驱动交易型开放式指数证券投资基金,广发基金,刘杰
515610.SH,中银中证800ETF,中银中证800交易型开放式指数证券投资基金,中银基金,赵建忠
515630.SH,证保ETF,鹏华中证800证券保险交易型开放式指数证券投资基金,鹏华基金,张羽翔
515650.SH,消费50ETF,富国中证消费50交易型开放式指数证券投资基金,富国基金,王乐乐
515660.SH,国联安沪深300ETF,国联安沪深300交易型开放式指数证券投资基金,国联安基金,黄欣、章椹元
515670.SH,中银中证100ETF,中银中证100交易型开放式指数证券投资基金,中银基金,赵建忠
515680.SH,嘉实央企创新ETF,嘉实中证央企创新驱动交易型开放式指数证券投资基金,嘉实基金,金猛、刘珈吟
515690.SH,股息龙头ETF,鹏华中证高股息龙头交易型开放式指数证券投资基金,鹏华基金,罗英宇
515700.SH,新能车ETF,平安中证新能源汽车产业交易型开放式指数证券投资基金,平安基金,钱晶
515710.SH,食品ETF,华宝中证细分食品饮料产业主题交易型开放式指数证券投资基金,华宝基金,蒋俊阳
515750.SH,科技50ETF,富国中证科技50策略交易型开放式指数证券投资基金,富国基金,王乐乐
515760.SH,浙江国资ETF,华夏中证浙江国资创新发展交易型开放式指数证券投资基金,华夏基金,赵宗庭
515770.SH,上投摩根MSCIAETF,上投摩根MSCI中国A股交易型开放式指数证券投资基金,上投摩根基金,胡迪、何智豪
515780.SH,浦银MSCI中国ETF,浦银安盛MSCI中国A股交易型开放式指数证券投资基金,浦银安盛基金,陈士俊、高钢杰
515790.SH,光伏ETF,华泰柏瑞中证光伏产业交易型开放式指数证券投资基金,华泰柏瑞基金,李茜、李沐阳
515800.SH,800ETF,中证800交易型开放式指数证券投资基金,汇添富基金,过蓓蓓、乐无穹
515810.SH,中证800ETF,易方达中证800交易型开放式指数证券投资基金,易方达基金,林伟斌、刘树荣
515820.SH,沪深800ETF,富国中证800交易型开放式指数证券投资基金,富国基金,王乐乐
515830.SH,工银中证800ETF,工银瑞信中证800交易型开放式指数证券投资基金,工银瑞信基金,刘伟琳、赵栩
515850.SH,证券龙头ETF,富国中证全指证券公司交易型开放式指数证券投资基金,富国基金,王乐乐
515860.SH,科技ETF基金,嘉实中证新兴科技100策略交易型开放式指数证券投资基金,嘉实基金,王紫菡
515870.SH,先进制造ETF,嘉实中证先进制造100策略交易型开放式指数证券投资基金,嘉实基金,王紫菡
515880.SH,通信ETF,国泰中证全指通信设备交易型开放式指数证券投资基金,国泰基金,艾小军
515890.SH,红利ETF博时,博时中证红利交易型开放式指数证券投资基金,博时基金,万琼
515900.SH,央创ETF,博时中证央企创新驱动交易型开放式指数证券投资基金,博时基金,杨振建、赵云阳
515910.SH,质量ETF,中金MSCI中国A股国际质量交易型开放式指数证券投资基金,中金基金,耿帅军
515920.SH,智能消费ETF,博时中证智能消费主题交易型开放式指数证券投资基金,博时基金,尹浩
515930.SH,永赢沪深300ETF,永赢沪深300交易型开放式指数证券投资基金,永赢基金,万纯
515950.SH,医药龙头ETF,富国中证医药50交易型开放式指数证券投资基金,富国基金,王乐乐
515960.SH,医药健康ETF,嘉实中证医药健康100策略交易型开放式指数证券投资基金,嘉实基金,王紫菡
515980.SH,人工智能ETF,华富中证人工智能产业交易型开放式指数证券投资基金,华富基金,张娅、郜哲
515990.SH,国企一带一路ETF,汇添富中证国企一带一路交易型开放式指数证券投资基金,汇添富基金,吴振翔
516000.SH,大数据50ETF,华夏中证大数据产业交易型开放式指数证券投资基金,华夏基金,赵宗庭
516010.SH,游戏ETF,国泰中证动漫游戏交易型开放式指数证券投资基金,国泰基金,徐成城
516020.SH,化工ETF,华宝中证细分化工产业主题交易型开放式指数证券投资基金,华宝基金,陈建华
516050.SH,科技龙头ETF,工银瑞信中证科技龙头交易型开放式指数证券投资基金,工银瑞信基金,刘伟琳
516060.SH,创新药产业ETF,工银瑞信中证创新药产业交易型开放式指数证券投资基金,工银瑞信基金,邓皓友
516070.SH,碳中和50ETF,易方达中证内地低碳经济主题交易型开放式指数证券投资基金,易方达基金,张湛
516080.SH,创新药ETF易方达,易方达中证创新药产业交易型开放式指数证券投资基金,易方达基金,成曦
516090.SH,新能源ETF易方达,易方达中证新能源交易型开放式指数证券投资基金,易方达基金,张湛
516100.SH,互联网金融ETF,华夏中证金融科技主题交易型开放式指数证券投资基金,华夏基金,徐猛
516110.SH,汽车ETF,国泰中证800汽车与零部件交易型开放式指数证券投资基金,国泰基金,徐成城
516120.SH,化工50ETF,富国中证细分化工产业主题交易型开放式指数证券投资基金,富国基金,曹璐迪
516150.SH,稀土ETF基金,嘉实中证稀土产业交易型开放式指数证券投资基金,嘉实基金,田光远
516160.SH,新能源ETF,南方中证新能源交易型开放式指数证券投资基金,南方基金,龚涛
516180.SH,光伏产业ETF,平安中证光伏产业交易型开放式指数证券投资基金,平安基金,刘洁倩
516190.SH,文娱传媒ETF,华夏中证文娱传媒交易型开放式指数证券投资基金,华夏基金,赵宗庭
516200.SH,证券行业ETF,华安中证全指证券公司交易型开放式指数证券投资基金,华安基金,倪斌
516210.SH,银行股ETF,华安中证银行交易型开放式指数证券投资基金,华安基金,苏卿云
516220.SH,化工龙头ETF,国泰中证细分化工产业主题交易型开放式指数证券投资基金,国泰基金,王玉
516260.SH,物联网50ETF,华夏中证物联网主题交易型开放式指数证券投资基金,华夏基金,李俊
516270.SH,新能源50ETF,华安中证内地新能源主题交易型开放式指数证券投资基金,华安基金,刘璇子
516290.SH,光伏ETF基金,汇添富中证光伏产业交易型开放式指数证券投资基金,汇添富基金,董瑾
516300.SH,1000ETF基金,华泰柏瑞中证1000交易型开放式指数证券投资基金,华泰柏瑞基金,李茜
516310.SH,银行ETF易方达,易方达中证银行交易型开放式指数证券投资基金,易方达基金,刘树荣
516320.SH,高端装备ETF,华夏中证装备产业交易型开放式指数证券投资基金,华夏基金,严筱娴
516330.SH,物联网ETF,华泰柏瑞中证物联网主题交易型开放式指数证券投资基金,华泰柏瑞基金,李茜
516360.SH,新材料ETF,华宝中证新材料主题交易型开放式指数证券投资基金,华宝基金,陈建华
516380.SH,智能电动车ETF,华宝中证智能电动汽车交易型开放式指数证券投资基金,华宝基金,陈建华
516390.SH,新能源汽车ETF,汇添富中证新能源汽车产业交易型开放式指数证券投资基金,汇添富基金,过蓓蓓
516400.SH,ESG龙头ETF,富国中证ESG120策略交易型开放式指数证券投资基金,富国基金,蔡卡尔
516480.SH,新材料ETF基金,国联安中证新材料主题交易型开放式指数证券投资基金,国联安基金,黄欣、章椹元
516500.SH,生物科技ETF,华夏中证生物科技主题交易型开放式指数证券投资基金,华夏基金,李俊
516510.SH,云计算ETF,易方达中证云计算与大数据主题交易型开放式指数证券投资基金,易方达基金,张湛
516520.SH,智能驾驶ETF,华泰柏瑞中证智能汽车主题交易型开放式指数证券投资基金,华泰柏瑞基金,李茜、谭弘翔
516550.SH,农业ETF,嘉实中证大农业交易型开放式指数证券投资基金,嘉实基金,李直
516560.SH,养老ETF,华宝中证养老产业交易型开放式指数证券投资基金,华宝基金,张放
516570.SH,化工行业ETF,易方达中证石化产业交易型开放式指数证券投资基金,易方达基金,宋钊贤
516580.SH,新能源主题ETF,博时中证新能源交易型开放式指数证券投资基金,博时基金,尹浩
516590.SH,智能电动汽车ETF,易方达中证智能电动汽车交易型开放式指数证券投资基金,易方达基金,成曦
516600.SH,消费服务ETF,工银瑞信中证消费服务领先交易型开放式指数证券投资基金,工银瑞信基金,邓皓友
516610.SH,医疗服务ETF,大成中证全指医疗保健设备与服务交易型开放式指数证券投资基金,大成基金,夏高、刘淼
516630.SH,云计算50ETF,华夏中证云计算与大数据主题交易型开放式指数证券投资基金,华夏基金,赵宗庭
516640.SH,芯片龙头ETF,富国中证芯片产业交易型开放式指数证券投资基金,富国基金,张圣贤
516650.SH,有色50ETF,华夏中证细分有色金属产业主题交易型开放式指数证券投资基金,华夏基金,赵宗庭
516660.SH,新能汽车ETF,华安中证新能源汽车交易型开放式指数证券投资基金,华安基金,倪斌
516670.SH,畜牧养殖ETF,招商中证畜牧养殖交易型开放式指数证券投资基金,招商基金,刘重杰
516680.SH,有色ETF基金,建信中证细分有色金属产业主题交易型开放式指数证券投资基金,建信基金,龚佳佳
516700.SH,大数据产业ETF,华宝中证大数据产业交易型开放式指数证券投资基金,华宝基金,张放
516710.SH,新材料50ETF,华夏中证新材料主题交易型开放式指数证券投资基金,华夏基金,赵宗庭
516720.SH,ESGETF,浦银安盛中证ESG120策略交易型开放式指数证券投资基金,浦银安盛基金,陈士俊、高钢杰
